1stFlrSF,2ndFlrSF,3SsnPorch,BedroomAbvGr,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,BsmtCond_Fa,BsmtCond_Gd,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinSF1,BsmtFinSF2,BsmtFinType1_ALQ,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_ALQ,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_Rec,BsmtFinType2_Unf,BsmtFullBath,BsmtHalfBath,BsmtQual_Ex,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtUnfSF,CentralAir_N,CentralAir_Y,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,EnclosedPorch,ExterCond_Ex,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,ExterQual_Ex,ExterQual_Fa,ExterQual_Gd,ExterQual_TA,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,FireplaceQu_Ex,FireplaceQu_Fa,FireplaceQu_Gd,FireplaceQu_Po,FireplaceQu_TA,Fireplaces,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,FullBath,Functional_Maj1,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageArea,GarageCars,GarageCond_Ex,GarageCond_Fa,GarageCond_Gd,GarageCond_Po,GarageCond_TA,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Ex,GarageQual_Fa,GarageQual_Gd,GarageQual_Po,GarageQual_TA,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageYrBlt,GrLivArea,HalfBath,HeatingQC_Ex,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_Po,HeatingQC_TA,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,KitchenAbvGr,KitchenQual_Ex,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Gtl,LandSlope_Mod,LandSlope_Sev,LotArea,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LotFrontage,LotShape_IR1,LotShape_IR2,LotShape_IR3,LotShape_Reg,LowQualFinSF,MSSubClass,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,MasVnrArea,MiscVal,MoSold,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,OpenPorchSF,OverallCond,OverallQual,PavedDrive_N,PavedDrive_P,PavedDrive_Y,PoolArea,RoofMatl_ClyTile,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial,SalePrice,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,ScreenPorch,Street_Grvl,Street_Pave,TotRmsAbvGrd,TotalBsmtSF,Utilities_AllPub,Utilities_NoSeWa,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
1040,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,906,0,False,False,False,False,True,False,False,False,False,False,False,True,1,0,False,False,False,True,134,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,1,False,False,False,False,False,False,True,384,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1965.0,1040,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,11200,False,False,False,False,True,70.0,False,False,False,True,0,20,False,False,False,True,False,0.0,0,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,5,5,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,129500,False,False,False,False,False,False,False,False,True,0,False,True,5,1040,True,False,0,1965,1965,2008
1182,1142,0,4,True,False,False,False,False,False,False,False,True,False,False,False,True,998,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,True,False,False,False,177,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,2,False,False,True,False,False,False,3,False,False,False,False,False,False,True,736,3,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,2005.0,2324,0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,True,False,False,False,False,False,False,True,True,False,False,11924,False,False,False,False,True,85.0,True,False,False,False,0,60,False,False,False,True,False,286.0,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,21,5,9,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,345000,False,False,False,False,False,False,True,False,False,0,False,True,11,1175,True,False,147,2005,2006,2006
912,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,737,0,True,False,False,False,False,False,False,False,False,False,False,True,1,0,False,False,False,True,175,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,1,False,False,False,False,False,False,True,352,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1962.0,912,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,12968,False,False,False,False,True,69.0,False,True,False,False,0,20,False,False,False,True,False,0.0,0,9,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,6,5,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,144000,False,False,False,False,False,False,False,False,True,176,False,True,4,912,True,False,140,1962,1962,2008
1494,0,0,3,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,True,False,1494,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,840,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2006.0,1494,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,10652,False,False,False,False,True,91.0,True,False,False,False,0,20,False,False,False,True,False,306.0,0,8,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,33,5,7,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,279500,False,False,False,False,False,False,True,False,False,0,False,True,7,1494,True,False,160,2006,2007,2007
1253,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,733,0,False,True,False,False,False,False,False,False,False,False,False,True,1,0,False,False,False,True,520,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,176,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,1,False,True,False,False,False,False,1,False,False,False,False,False,False,True,352,1,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,1960.0,1253,1,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,10920,True,False,False,False,False,69.0,True,False,False,False,0,20,False,False,False,True,False,212.0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,213,5,6,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,157000,False,False,False,False,False,False,False,False,True,0,False,True,5,1253,True,False,0,1960,1960,2008
854,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,832,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,True,False,False,False,False,False,1,False,False,False,False,False,False,True,576,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1991.0,854,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,6120,True,False,False,False,False,51.0,False,False,False,True,0,45,False,False,False,False,True,0.0,0,7,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,112,8,7,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,132000,False,False,False,False,False,False,False,False,True,0,False,True,5,832,True,False,48,1929,2001,2007
1004,0,0,2,True,False,False,False,False,False,False,False,True,False,False,False,True,578,0,True,False,False,False,False,False,False,False,False,False,False,True,1,0,False,False,False,True,426,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,1,False,True,False,False,False,False,1,False,False,False,False,False,False,True,480,2,False,False,False,False,True,True,False,False,False,False,False,False,True,False,True,False,False,False,False,1970.0,1004,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,11241,False,True,False,False,False,69.0,True,False,False,False,0,20,False,False,False,True,False,180.0,700,3,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,7,6,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,149000,False,False,False,False,False,False,False,False,True,0,False,True,5,1004,True,False,0,1970,1970,2010
1296,0,0,2,False,False,True,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,0,False,False,False,True,False,False,2,False,False,False,False,False,False,True,516,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1967.0,1296,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,2,False,False,False,True,False,False,False,True,True,False,False,10791,False,False,False,False,True,72.0,False,False,False,True,0,90,False,False,False,True,False,0.0,500,10,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,5,4,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,90000,False,False,False,False,False,False,False,False,True,0,False,True,6,0,True,False,0,1967,1967,2006
1114,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,646,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,False,False,False,True,468,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,0,False,False,True,False,False,False,1,False,False,False,False,False,False,True,576,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2004.0,1114,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,13695,False,False,False,False,True,66.0,False,False,False,True,0,20,False,False,False,True,False,0.0,0,6,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,102,5,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,159000,False,False,False,False,False,False,False,False,True,0,False,True,6,1114,True,False,0,2004,2004,2008
1339,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,504,0,False,False,False,True,False,False,False,False,False,False,False,True,0,0,False,False,False,True,525,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,False,True,False,False,False,False,1,False,False,True,False,False,False,False,294,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1958.0,1339,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,7560,False,False,False,False,True,70.0,False,False,False,True,0,20,False,False,False,True,False,0.0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0,6,5,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,139000,True,False,False,False,False,False,False,False,False,0,False,True,6,1029,True,False,0,1958,1965,2009
1158,1218,0,4,True,False,False,False,False,False,False,False,True,True,False,False,False,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,True,False,False,False,1158,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,False,False,True,False,False,False,3,False,False,False,False,False,False,True,853,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,2005.0,2376,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,1,False,False,True,False,False,False,False,True,True,False,False,14215,True,False,False,False,False,101.0,True,False,False,False,0,60,False,False,False,True,False,380.0,0,11,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,154,5,8,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,325300,False,False,False,False,False,False,True,False,False,0,False,True,9,1158,True,False,240,2005,2006,2006
1108,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,False,True,637,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,205,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,1,False,False,True,False,False,False,1,False,False,False,False,False,False,True,280,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1930.0,1108,0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,1,False,False,True,False,True,False,False,False,True,False,False,7449,False,False,False,False,True,57.0,False,False,False,True,0,45,False,False,False,False,True,0.0,0,6,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,7,True,False,False,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,139400,False,False,False,False,False,False,False,False,True,0,False,True,6,637,True,False,0,1930,1950,2007
1795,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,True,False,1777,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,534,2,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2002.0,1795,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,9742,False,False,False,False,True,75.0,False,False,False,True,0,20,False,False,False,True,False,281.0,0,9,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,159,5,8,False,False,True,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,230000,False,False,False,False,False,False,False,False,True,0,False,True,7,1777,True,False,171,2002,2002,2008
1060,0,0,3,False,False,False,False,True,False,False,False,True,False,False,False,True,840,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,False,False,True,False,200,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,False,False,True,False,False,False,1,False,False,False,False,False,False,True,572,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1976.0,1060,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,False,True,False,False,False,True,True,False,False,4224,False,False,False,False,True,44.0,False,False,False,True,0,120,False,False,False,False,True,0.0,0,6,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,110,7,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,129900,False,False,False,False,False,False,False,False,True,0,False,True,6,1040,True,False,100,1976,1976,2007
1060,0,0,3,True,False,False,False,False,False,False,False,True,False,False,True,False,188,668,False,False,False,False,True,False,True,False,False,False,False,False,1,0,False,False,False,True,204,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,1,False,True,False,False,False,False,1,False,False,False,False,False,False,True,270,1,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,1968.0,1060,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,8246,False,False,False,False,True,69.0,True,False,False,False,0,20,False,False,False,True,False,0.0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,90,8,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,154000,False,False,False,False,False,False,False,False,True,0,False,True,6,1060,True,False,406,1968,2001,2010
1600,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,0,0,False,False,False,False,False,True,False,False,False,False,False,True,0,0,False,False,True,False,1566,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,890,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2007.0,1600,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,14230,True,False,False,False,False,110.0,False,False,False,True,0,20,False,False,False,True,False,640.0,0,7,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,56,5,8,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,256300,False,False,False,False,False,False,False,False,True,0,False,True,7,1566,True,False,0,2007,2007,2009
900,0,0,3,True,False,False,False,False,False,False,False,True,False,False,True,False,234,486,False,True,False,False,False,False,False,False,False,False,True,False,0,1,False,False,False,True,180,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,0,False,True,False,False,False,False,1,False,False,False,False,False,False,True,576,2,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,2005.0,900,0,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,7200,True,False,False,False,False,60.0,False,False,False,True,0,20,False,False,False,True,False,0.0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,32,7,5,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,134800,False,False,False,False,False,False,False,False,True,0,False,True,5,900,True,False,222,1951,2000,2010
1704,0,0,3,True,False,False,False,False,False,False,False,True,False,False,False,True,1218,0,False,False,True,False,False,False,False,False,False,False,False,True,1,0,True,False,False,False,486,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,False,False,True,False,False,False,2,False,False,False,False,False,False,True,772,3,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,2008.0,1704,0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,False,False,True,False,False,False,False,True,True,False,False,11478,False,False,False,False,True,98.0,False,False,False,True,0,20,False,False,False,True,False,200.0,0,5,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,50,5,8,False,False,True,0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,306000,False,False,False,False,False,False,False,False,True,0,False,True,7,1704,True,False,0,2007,2008,2010
